"TOA5","5964","CR1000","5964","CR1000.Std.32.05","CPU:cbFLX.CR1","33758","CambridgeFAST"
"TIMESTAMP","RECORD","U","V","W","Ts","DiagSAT","CO2","H2O","Tin","Tout","Press","CO22","H2O2"
"TS","RN","m/s","m/s","m/s","deg C","","mmolm-3","mmolm-3","deg C","deg C","kPa","mmolm-3","mmolm-3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-13 21:29:18.5",2328133,-0.8935,-5.1735,0.58525,-0.1417236,50,17.94118,49.81506,3.247205,2.904396,97.90061,19.12272,226.6461
"2023-05-13 21:29:18.55",2328134,-0.8995001,-5.56775,0.7392501,-0.178009,51,17.93321,49.82379,3.239417,2.938167,97.8978,19.13913,225.6616
"2023-05-13 21:29:18.6",2328135,-0.8405001,-5.728,0.5845,-0.1252747,52,17.93542,49.77076,3.243311,2.925177,97.89879,19.12272,224.8959
"2023-05-13 21:29:18.65",2328136,-0.90275,-5.7255,0.42825,-0.1038513,53,17.9305,49.65879,3.240715,2.8992,97.88487,19.10632,225.9898
"2023-05-13 21:29:18.7",2328137,-0.688,-5.5885,0.6012501,-0.1565857,54,17.93205,49.48444,3.23682,2.936868,97.89475,19.13093,225.4429
"2023-05-13 21:29:18.75",2328138,-1.2145,-5.4845,0.9137501,6.103516E-05,55,17.93829,49.71868,3.254994,2.895303,97.89134,19.14734,225.0053
"2023-05-13 21:29:18.8",2328139,-1.40275,-5.443,0.63075,-0.2439575,56,17.9382,49.62265,3.238118,2.92128,97.9111,19.12272,225.8804
"2023-05-13 21:29:18.85",2328140,-0.8502501,-4.90975,0.74875,-0.08074951,57,17.93635,49.70586,3.23682,2.914786,97.90366,19.12272,227.74
"2023-05-13 21:29:18.9",2328141,-0.40525,-5.09675,0.39025,-0.05435181,58,17.93698,49.77542,3.226435,2.923878,97.89378,19.13093,227.74
"2023-05-13 21:29:18.95",2328142,-1.36025,-5.246,0.45275,-0.0708313,59,17.9331,49.67422,3.244609,2.914786,97.88975,19.13093,227.3024
"2023-05-13 21:29:19",2328143,-1.37475,-5.233,-0.03275,-0.1384583,60,17.92853,49.65683,3.235522,2.906993,97.89195,19.12272,227.74
"2023-05-13 21:29:19.05",2328144,-0.83575,-5.3115,0.38475,-0.1599121,61,17.92807,49.62104,3.243311,2.918683,97.89195,19.11452,225.5522
"2023-05-13 21:29:19.1",2328145,-1.227,-5.39225,0.108,-0.12854,62,17.93837,49.58162,3.235522,2.914786,97.89963,19.13913,227.74
"2023-05-13 21:29:19.15",2328146,-0.9220001,-5.41725,0.30975,-0.1714172,63,17.93393,49.6259,3.247205,2.914786,97.8845,19.13093,229.0526
"2023-05-13 21:29:19.2",2328147,-0.8847501,-5.357,0.30025,-0.196167,0,17.93942,49.70206,3.245907,2.913487,97.90244,19.12272,229.8183
"2023-05-13 21:29:19.25",2328148,-0.9532501,-5.32125,0.6587501,-0.179657,1,17.93821,49.67504,3.235522,2.901798,97.88511,19.13093,230.3652
"2023-05-13 21:29:19.3",2328149,-1.44475,-5.0545,0.825,-0.09393311,2,17.93359,49.87914,3.244609,2.908292,97.8845,19.13913,228.3963
"2023-05-13 21:29:19.35",2328150,-1.19175,-5.63025,0.8085001,-0.1895752,3,17.93352,49.81152,3.248347,2.917227,97.89561,19.10632,226.4273
"2023-05-13 21:29:19.4",2328151,-1.766,-5.41225,0.6765,-0.14505,4,17.93032,49.81313,3.247205,2.923878,97.89658,19.13093,228.3963
"2023-05-13 21:29:19.45",2328152,-0.8700001,-5.1875,0.61625,-0.1384583,5,17.93381,49.63756,3.248347,2.905537,97.88548,19.12272,224.0209
"2023-05-13 21:29:19.5",2328153,-0.8200001,-5.29225,0.53725,-0.1994324,6,17.93443,49.58339,3.240558,2.905537,97.8978,19.13093,219.4267
"2023-05-13 21:29:19.55",2328154,-1.52625,-5.036,0.34825,-0.01974487,7,17.93539,49.72615,3.256292,2.914786,97.89719,19.12272,223.4739
"2023-05-13 21:29:19.6",2328155,-0.64225,-5.364,0.6817501,-0.3049011,8,17.94114,49.71444,3.250943,2.921124,97.89134,19.13913,223.3645
"2023-05-13 21:29:19.65",2328156,-1.197,-4.92975,0.52625,-0.3246765,9,17.93237,49.84602,3.229031,2.91089,97.89073,19.13093,227.6306
"2023-05-13 21:29:19.7",2328157,-1.04575,-5.6,0.48475,-0.07910156,10,17.93331,49.82505,3.252241,2.909434,97.89256,19.12272,226.5367
"2023-05-13 21:29:19.75",2328158,-0.82425,-5.15325,0.4535,-0.1186523,11,17.93003,49.77179,3.243154,2.918526,97.895,19.13093,214.2856
"2023-05-13 21:29:19.8",2328159,-0.841,-5.62775,0.629,-0.09060669,12,17.93015,49.69443,3.24575,2.906836,97.88511,19.13093,212.3167
"2023-05-13 21:29:19.85",2328160,-1.40225,-5.212,0.679,-0.04281616,13,17.93195,49.63726,3.243154,2.92502,97.89963,19.12272,211.9885
"2023-05-13 21:29:19.9",2328161,-0.9095001,-5.51425,0.75525,-0.1747437,14,17.93599,49.56344,3.24575,2.921124,97.89195,19.13093,214.395
"2023-05-13 21:29:19.95",2328162,-1.27675,-5.301,0.60675,-0.2505493,15,17.93527,49.77215,3.248504,2.926476,97.89902,19.12272,221.3956
"2023-05-13 21:29:20",2328163,-0.93375,-5.545,0.61125,-0.2192078,16,17.94055,49.626,3.235365,2.930215,97.91232,19.13913,221.1768
"2023-05-13 21:29:20.05",2328164,-1.224,-5.33725,0.687,-0.1599121,17,17.93164,49.90999,3.249645,2.912032,97.88329,19.12272,225.771
"2023-05-13 21:29:20.1",2328165,-1.05825,-5.24875,0.7402501,-0.1005249,18,17.93682,49.78185,3.243154,2.899043,97.89097,19.13093,227.4118
"2023-05-13 21:29:20.15",2328166,-1.2075,-4.88375,0.859,-0.2142944,19,17.92997,49.80121,3.248347,2.931516,97.895,19.13913,221.3956
"2023-05-13 21:29:20.2",2328167,-1.965,-5.021,0.7645,-0.2637329,20,17.93268,49.66809,3.24575,2.915928,97.90146,19.10632,227.3024
"2023-05-13 21:29:20.25",2328168,-1.40875,-4.70625,0.832,-0.2422791,21,17.93422,49.5866,3.257433,2.922422,97.88291,19.13093,213.3011
"2023-05-13 21:29:20.3",2328169,-1.78375,-5.07875,0.563,-0.1697693,22,17.9379,49.63609,3.239259,2.92502,97.89219,19.13093,213.7386
"2023-05-13 21:29:20.35",2328170,-1.5305,-5.08075,0.454,-0.2390137,23,17.93667,49.7361,3.240558,2.919825,97.89683,19.12272,215.817
"2023-05-13 21:29:20.4",2328171,-0.97,-5.10825,0.7895001,-0.2456055,24,17.93878,49.7463,3.254837,2.914629,97.88633,19.13093,218.1141
"2023-05-13 21:29:20.45",2328172,-1.42475,-4.764,0.5095,-0.2966614,25,17.94016,49.83776,3.248347,2.922422,97.90206,19.12272,219.6455
"2023-05-13 21:29:20.5",2328173,-1.00825,-5.11025,0.6775,-0.2406311,26,17.93234,49.82132,3.247048,2.908135,97.88511,19.13913,215.9264
"2023-05-13 21:29:20.55",2328174,-1.02325,-5.09875,0.6300001,-0.2027588,27,17.93094,49.69259,3.24575,2.928916,97.90085,19.13913,218.5516
"2023-05-13 21:29:20.6",2328175,-1.28575,-5.275,0.7315,-0.1911926,28,17.93859,49.6156,3.250943,2.904239,97.89158,19.09811,217.239
"2023-05-13 21:29:20.65",2328176,-1.412,-5.16425,0.63925,-0.161499,29,17.93371,49.75503,3.235365,2.930215,97.89097,19.12272,217.3484
"2023-05-13 21:29:20.7",2328177,-1.24225,-5.24,0.7090001,-0.1599121,30,17.94226,49.69196,3.243154,2.892549,97.90085,19.13093,217.1296
"2023-05-13 21:29:20.75",2328178,-1.15775,-5.54175,0.619,-0.06918335,31,17.93991,49.72661,3.249645,2.915928,97.88694,19.13093,215.2701
"2023-05-13 21:29:20.8",2328179,-1.135,-5.50525,0.724,-0.05932617,32,17.9314,49.71658,3.248347,2.932815,97.88572,19.10632,212.8636
"2023-05-13 21:29:20.85",2328180,-1.6125,-4.452,0.54825,-0.2208557,33,17.93066,49.78207,3.241856,2.940608,97.88975,19.13093,212.8636
"2023-05-13 21:29:20.9",2328181,-1.23625,-4.6435,0.65925,-0.1434021,34,17.93221,49.72452,3.261328,2.931516,97.90024,19.13913,212.8636
"2023-05-13 21:29:20.95",2328182,-1.13,-4.434,0.6595,-0.1549072,35,17.93285,49.76116,3.237961,2.917227,97.88937,19.11452,215.1607
"2023-05-13 21:29:21",2328183,-1.31225,-4.3225,0.5962501,0.01815796,36,17.93445,49.70234,3.252241,2.918526,97.88937,19.10632,223.6927
"2023-05-13 21:29:21.05",2328184,-1.0955,-4.87075,0.8045,-0.04940796,37,17.9376,49.55815,3.234067,2.910733,97.89401,19.13093,223.1458
"2023-05-13 21:29:21.1",2328185,-1.1645,-5.27325,0.9605001,-0.1252747,38,17.937,49.64967,3.243154,2.897744,97.88876,19.13093,221.9425
"2023-05-13 21:29:21.15",2328186,-1.2305,-4.96675,0.79975,-0.1730652,39,17.93708,49.87833,3.240558,2.927618,97.89401,19.12272,221.505
"2023-05-13 21:29:21.2",2328187,-0.99525,-5.0755,0.79425,-0.1813354,40,17.93633,49.80231,3.235365,2.93801,97.89401,19.12272,225.1147
"2023-05-13 21:29:21.25",2328188,-1.2965,-5.41575,0.40675,-0.1334839,41,17.93292,49.78893,3.248347,2.923721,97.895,19.13093,225.4429
"2023-05-13 21:29:21.3",2328189,-1.02775,-5.21275,0.8897501,-0.2637329,42,17.93239,49.68462,3.243154,2.930215,97.88511,19.12272,224.1302
"2023-05-13 21:29:21.35",2328190,-1.12175,-5.504,0.55975,-0.08569336,43,17.93577,49.72155,3.248347,2.905537,97.87645,19.09811,224.8959
"2023-05-13 21:29:21.4",2328191,-1.564,-4.9125,0.6935,-0.1318665,44,17.9275,49.55104,3.240558,2.913331,97.88792,19.13093,224.0209
"2023-05-13 21:29:21.45",2328192,-0.8105,-5.151,0.73825,-0.1417236,45,17.93712,49.64778,3.243154,2.92502,97.89036,19.13093,222.5989
"2023-05-13 21:29:21.5",2328193,-1.01125,-5.36025,0.65825,0.1748657,46,17.93679,49.74179,3.24575,2.912032,97.8978,19.12272,218.3328
"2023-05-13 21:29:21.55",2328194,-1.29975,-5.497,0.6655,-0.09228516,47,17.94058,49.72331,3.239259,2.923721,97.88975,19.12272,219.5361
"2023-05-13 21:29:21.6",2328195,-1.68075,-4.60425,0.53025,-0.2736206,48,17.93449,49.92834,3.228874,2.910733,97.8845,19.13093,219.2079
"2023-05-13 21:29:21.65",2328196,-1.445,-5.00375,0.91825,-0.2027588,49,17.93221,49.81216,3.239259,2.908135,97.87706,19.13093,217.6765
"2023-05-13 21:29:21.7",2328197,-1.4915,-4.685,0.96075,-0.003265381,50,17.93369,49.68931,3.249645,2.919825,97.89158,19.13093,217.6765
"2023-05-13 21:29:21.75",2328198,-1.9015,-5.043,0.9440001,-0.03790283,51,17.93532,49.60957,3.253539,2.906836,97.88755,19.12272,222.1613
"2023-05-13 21:29:21.8",2328199,-2.2385,-4.94825,0.77125,-0.09719849,52,17.93582,49.73917,3.24575,2.904239,97.89841,19.11452,224.1302
"2023-05-13 21:29:21.85",2328200,-1.3755,-5.081,0.7622501,-0.1334839,53,17.93914,49.73137,3.247048,2.912032,97.8845,19.11452,223.8021
"2023-05-13 21:29:21.9",2328201,-0.9432501,-5.50975,0.69675,-0.3180847,54,17.93886,49.84528,3.232769,2.909434,97.88329,19.13913,225.5522
"2023-05-13 21:29:21.95",2328202,-1.89775,-5.88675,0.48625,-0.2241821,55,17.93827,49.76542,3.24575,2.90294,97.87804,19.12272,224.4584
"2023-05-13 21:29:22",2328203,-1.4345,-5.59125,0.6065,-0.1434021,56,17.92735,49.77125,3.243154,2.914629,97.88853,19.13093,225.1147
"2023-05-13 21:29:22.05",2328204,-1.69975,-5.6625,0.47725,-0.2439575,57,17.93138,49.74014,3.244452,2.927618,97.8978,19.12272,226.5367
"2023-05-13 21:29:22.1",2328205,-1.21575,-5.2585,0.66475,0.02478027,58,17.93485,49.699,3.248347,2.935412,97.89317,19.13913,222.2707
"2023-05-13 21:29:22.15",2328206,-1.116,-5.40675,0.6465001,-0.1813354,59,17.93559,49.51585,3.239259,2.930215,97.87926,19.12272,216.4733
"2023-05-13 21:29:22.2",2328207,-1.18475,-4.999,0.7507501,-0.2950439,60,17.93976,49.67106,3.253539,2.914629,97.88914,19.12272,216.0358
"2023-05-13 21:29:22.25",2328208,-1.4035,-5.0505,0.563,-0.2851563,61,17.93986,49.69475,3.244452,2.915928,97.87986,19.13913,218.1141
"2023-05-13 21:29:22.3",2328209,-1.2815,-4.91525,0.665,-0.05273438,62,17.93975,49.6853,3.241856,2.919825,97.88633,19.13093,218.9891
"2023-05-13 21:29:22.35",2328210,-0.9392501,-5.40025,0.82275,-0.1763611,63,17.934,49.85575,3.234067,2.919825,97.88572,19.09811,216.8014
"2023-05-13 21:29:22.4",2328211,-1.41025,-5.2125,0.7085,-0.2637329,0,17.93258,49.7659,3.235365,2.926319,97.89622,19.13093,216.2545
"2023-05-13 21:29:22.45",2328212,-1.5355,-4.773,0.521,-0.2093506,1,17.92848,49.67772,3.236663,2.910733,97.87402,19.13913,217.4577
"2023-05-13 21:29:22.5",2328213,-0.979,-5.16275,0.30775,-0.3164673,2,17.93355,49.52698,3.223681,2.917227,97.89036,19.12272,218.661
"2023-05-13 21:29:22.55",2328214,-1.38075,-4.796,0.86725,-0.2323914,3,17.93332,49.65696,3.235365,2.908135,97.88572,19.12272,216.5827
"2023-05-13 21:29:22.6",2328215,-1.93225,-4.6455,0.749,-0.3329163,4,17.94295,49.68406,3.241856,2.910733,97.89743,19.13913,216.8014
"2023-05-13 21:29:22.65",2328216,-2.1325,-4.741,0.52325,0.2342529,5,17.93716,49.70157,3.237961,2.90294,97.89279,19.13093,220.083
"2023-05-13 21:29:22.7",2328217,-1.28725,-5.34825,0.8247501,-0.3114929,6,17.94032,49.82282,3.234067,2.92502,97.88633,19.12272,222.0519
"2023-05-13 21:29:22.75",2328218,-1.143,-5.347,0.57875,-0.006530762,7,17.9348,49.7401,3.237961,2.921124,97.89097,19.12272,220.7393
"2023-05-13 21:29:22.8",2328219,-1.271,-4.759,0.5505,-0.03131104,8,17.93597,49.87482,3.241856,2.909434,97.87804,19.13913,222.1613
"2023-05-13 21:29:22.85",2328220,-1.64975,-4.82275,0.845,-0.06918335,9,17.93437,49.65306,3.240558,2.906836,97.88914,19.12272,222.927
"2023-05-13 21:29:22.9",2328221,-1.70425,-5.31025,0.516,-0.07910156,10,17.93374,49.59289,3.240558,2.913331,97.89378,19.10632,218.8798
"2023-05-13 21:29:22.95",2328222,-1.857,-4.58475,0.72575,-0.1236267,11,17.93937,49.63094,3.237961,2.928916,97.89317,19.12272,222.5989
"2023-05-13 21:29:23",2328223,-1.72125,-4.55975,0.97175,0.06436157,12,17.94069,49.54369,3.248347,2.899043,97.88633,19.13093,223.3645
"2023-05-13 21:29:23.05",2328224,-1.56975,-4.53225,0.73425,-0.1351318,13,17.93977,49.869,3.237961,2.895147,97.89622,19.12272,220.083
"2023-05-13 21:29:23.1",2328225,-1.5555,-4.85825,0.91575,-0.1186523,14,17.9361,49.78154,3.228874,2.92502,97.89158,19.12272,220.7393
"2023-05-13 21:29:23.15",2328226,-1.01475,-5.0295,0.5135,-0.04116821,15,17.93442,49.7829,3.243154,2.910733,97.89622,19.13913,215.3794
"2023-05-13 21:29:23.2",2328227,-1.403,-4.84375,0.73,-0.1252747,16,17.93359,49.61921,3.241856,2.910733,97.88975,19.12272,215.2701
"2023-05-13 21:29:23.25",2328228,-0.8875,-4.683,0.6995,-0.1087646,17,17.93182,49.63091,3.232769,2.936711,97.89219,19.11452,222.1613
"2023-05-13 21:29:23.3",2328229,-1.2575,-4.5305,0.737,-0.14505,18,17.93663,49.61016,3.236663,2.926319,97.88815,19.10632,223.8021
"2023-05-13 21:29:23.35",2328230,-1.2075,-4.685,0.61325,-0.1994324,19,17.93886,49.5934,3.248347,2.909434,97.88815,19.10632,218.9891
"2023-05-13 21:29:23.4",2328231,-0.872,-4.55125,0.65975,-0.2604065,20,17.94079,49.57407,3.237961,2.918526,97.8823,19.12272,224.5678
"2023-05-13 21:29:23.45",2328232,-1.3915,-4.76725,0.428,-0.04449463,21,17.94278,49.67736,3.232769,2.927618,97.89097,19.12272,227.8493
"2023-05-13 21:29:23.5",2328233,-0.7862501,-5.22975,0.638,-0.1599121,22,17.9336,49.7469,3.236663,2.906836,97.89036,19.12272,221.3956
"2023-05-13 21:29:23.55",2328234,-1.018,-4.49875,0.6855,-0.1549072,23,17.93178,49.65547,3.240558,2.921124,97.88876,19.12272,215.3794
"2023-05-13 21:29:23.6",2328235,-1.8485,-4.002,0.71325,-0.01480103,24,17.93129,49.67729,3.246891,2.909277,97.89804,19.13093,216.1451
"2023-05-13 21:29:23.65",2328236,-1.0345,-3.8585,0.5527501,-0.02304077,25,17.93322,49.57491,3.24575,2.901641,97.89743,19.13913,215.0513
"2023-05-13 21:29:23.7",2328237,-2.21775,-3.79175,0.6275001,-0.2719727,26,17.93548,49.65897,3.240401,2.904082,97.89622,19.13093,216.4733
"2023-05-13 21:29:23.75",2328238,-1.6745,-4.292,0.576,-0.12854,27,17.94222,49.62246,3.240558,2.930215,97.90366,19.12272,219.3173
"2023-05-13 21:29:23.8",2328239,-2.033,-4.58525,0.61675,-0.03131104,28,17.93719,49.6974,3.243154,2.921124,97.88633,19.13093,218.9891
"2023-05-13 21:29:23.85",2328240,-1.92275,-4.50975,1.059,-0.03622437,29,17.9436,49.71571,3.244295,2.907978,97.89439,19.14734,222.1613
"2023-05-13 21:29:23.9",2328241,-1.8635,-3.85025,0.60425,-0.2439575,30,17.93488,49.58379,3.243154,2.92502,97.88694,19.13093,220.6299
"2023-05-13 21:29:23.95",2328242,-1.26825,-4.725,0.48625,-0.14505,31,17.93263,49.69801,3.222383,2.945803,97.895,19.12272,221.505
"2023-05-13 21:29:24",2328243,-1.13875,-4.766,0.77025,-0.1648254,32,17.92883,49.62646,3.244452,2.927618,97.89036,19.13913,218.1141
"2023-05-13 21:29:24.05",2328244,-1.7065,-4.616,0.98375,-0.2884521,33,17.93802,49.61964,3.236506,2.923564,97.89561,19.13093,219.5361
"2023-05-13 21:29:24.1",2328245,-1.07525,-4.6265,1.0295,-0.05273438,34,17.93644,49.54353,3.230015,2.913173,97.88108,19.10632,222.8176
"2023-05-13 21:29:24.15",2328246,-1.34675,-4.5415,0.7655,-0.2192078,35,17.93786,49.60636,3.253382,2.91707,97.91194,19.13093,225.1147
"2023-05-13 21:29:24.2",2328247,-1.51875,-4.74175,0.60925,-0.04281616,36,17.93964,49.68328,3.242997,2.90538,97.88815,19.13913,225.4429
"2023-05-13 21:29:24.25",2328248,-1.19225,-4.431,0.49425,-0.12854,37,17.93794,49.73423,3.231471,2.917227,97.895,19.12272,223.0364
"2023-05-13 21:29:24.3",2328249,-0.784,-4.293,0.55375,-0.2686462,38,17.93115,49.76979,3.239102,2.937853,97.89378,19.11452,224.349
"2023-05-13 21:29:24.35",2328250,-1.21625,-4.38,0.50675,-0.2488708,39,17.93076,49.67944,3.231313,2.918369,97.89719,19.12272,221.7238
"2023-05-13 21:29:24.4",2328251,-1.0495,-4.74875,0.7825,-0.2736206,40,17.92921,49.58648,3.244295,2.906679,97.90305,19.13093,225.2241
"2023-05-13 21:29:24.45",2328252,-1.34275,-4.9715,0.73225,-0.03295898,41,17.93669,49.49072,3.228717,2.90538,97.8839,19.10632,218.8798
"2023-05-13 21:29:24.5",2328253,-0.683,-4.81875,0.567,-0.2225342,42,17.93738,49.5925,3.227419,2.930058,97.90305,19.11452,219.7549
"2023-05-13 21:29:24.55",2328254,-1.8945,-4.59225,0.75025,-0.2241821,43,17.93586,49.67708,3.230015,2.920966,97.90829,19.13913,219.3173
"2023-05-13 21:29:24.6",2328255,-1.5615,-5.03725,0.9215,-0.1417236,44,17.93827,49.74151,3.237804,2.928759,97.89561,19.13093,219.7549
"2023-05-13 21:29:24.65",2328256,-0.823,-4.67425,0.60175,-0.2686462,45,17.93618,49.77191,3.240401,2.911875,97.90183,19.11452,221.7238
"2023-05-13 21:29:24.7",2328257,-1.3445,-5.03975,0.57925,-0.1533203,46,17.92917,49.80962,3.236506,2.914472,97.88914,19.13093,222.4895
"2023-05-13 21:29:24.75",2328258,-1.507,-5.0125,0.64275,0.004974365,47,17.93101,49.62146,3.235208,2.920966,97.90524,19.13913,222.4895
"2023-05-13 21:29:24.8",2328259,-0.8495001,-5.1035,0.486,0.02642822,48,17.93358,49.56889,3.245593,2.906679,97.88206,19.11452,222.927
"2023-05-13 21:29:24.85",2328260,-1.121,-5.093,0.8855,-0.1005249,49,17.93711,49.46399,3.230015,2.901484,97.8978,19.10632,223.3645
"2023-05-13 21:29:24.9",2328261,-1.328,-5.059,0.5477501,-0.09719849,50,17.93625,49.52861,3.23391,2.897587,97.89658,19.13913,222.3801
"2023-05-13 21:29:24.95",2328262,-1.14825,-5.049,0.6620001,-0.03622437,51,17.93724,49.62369,3.237804,2.888495,97.88145,19.13093,222.2707
"2023-05-13 21:29:25",2328263,-1.0355,-4.69725,0.287,-0.2406311,52,17.93963,49.67546,3.231313,2.909277,97.88609,19.12272,224.2396
"2023-05-13 21:29:25.05",2328264,-0.8850001,-5.048,0.32,-0.04281616,53,17.93626,49.69254,3.227419,2.913173,97.88145,19.12272,225.9898
"2023-05-13 21:29:25.1",2328265,-1.75675,-5.0135,0.6985,-0.2142944,54,17.93071,49.66809,3.232612,2.914472,97.89256,19.13093,225.4429
"2023-05-13 21:29:25.15",2328266,-1.53175,-4.8635,0.7755001,-0.07250977,55,17.93166,49.55984,3.228717,2.913173,97.895,19.12272,224.8959
"2023-05-13 21:29:25.2",2328267,-1.3555,-5.08025,0.7625,-0.1516418,56,17.93436,49.49074,3.248189,2.922265,97.89561,19.13093,225.6616
"2023-05-13 21:29:25.25",2328268,-0.72275,-5.004,0.7905,-0.08734131,57,17.93952,49.54503,3.248189,2.933957,97.895,19.13093,225.6616
"2023-05-13 21:29:25.3",2328269,-0.8875,-4.91525,0.45875,-0.1533203,58,17.93586,49.62547,3.232612,2.919668,97.89561,19.13093,226.5367
"2023-05-13 21:29:25.35",2328270,-0.768,-4.7755,0.6805,-0.1170349,59,17.93979,49.63896,3.224823,2.913173,97.89439,19.10632,229.3807
"2023-05-13 21:29:25.4",2328271,-1.06675,-4.904,0.62475,-0.0708313,60,17.93757,49.5444,3.246891,2.923564,97.90024,19.13093,229.162
"2023-05-13 21:29:25.45",2328272,-1.57225,-4.553,0.58125,-0.1879272,61,17.93236,49.54241,3.237804,2.932656,97.89097,19.13093,227.6306
"2023-05-13 21:29:25.5",2328273,-1.028,-4.69575,0.799,-0.08401489,62,17.92615,49.57899,3.226121,2.904082,97.89561,19.12272,228.3963
"2023-05-13 21:29:25.55",2328274,-1.012,-4.63775,0.47075,-0.1071167,63,17.93505,49.5975,3.226121,2.920966,97.8934,19.12272,227.6306
"2023-05-13 21:29:25.6",2328275,-0.9095001,-4.54,0.30025,-0.1384583,0,17.93412,49.39356,3.232612,2.902783,97.89219,19.13093,226.9743
"2023-05-13 21:29:25.65",2328276,-0.56575,-4.57675,0.5412501,-0.179657,1,17.94286,49.40021,3.232612,2.920966,97.88572,19.12272,224.7866
"2023-05-13 21:29:25.7",2328277,-1.0625,-4.30275,0.36575,-0.04116821,2,17.93887,49.56527,3.230015,2.91707,97.88694,19.12272,224.8959
"2023-05-13 21:29:25.75",2328278,-0.691,-4.487,0.5995,-0.1384583,3,17.94046,49.69935,3.227419,2.924863,97.90146,19.13913,225.9898
"2023-05-13 21:29:25.8",2328279,-0.8185,-4.40175,0.40975,-0.06591797,4,17.93688,49.64181,3.222226,2.910576,97.88169,19.13093,225.8804
"2023-05-13 21:29:25.85",2328280,-0.7915,-4.467,0.46825,-0.1549072,5,17.93699,49.55305,3.230015,2.911875,97.89219,19.12272,225.6616
"2023-05-13 21:29:25.9",2328281,-0.73425,-4.53975,0.6025,-0.1400757,6,17.93122,49.62911,3.232612,2.932656,97.89523,19.12272,224.7866
"2023-05-13 21:29:25.95",2328282,-0.9245,-4.88575,0.528,-0.07415771,7,17.93865,49.43703,3.222226,2.914472,97.88474,19.13913,223.3645
"2023-05-13 21:29:26",2328283,-1.09375,-4.384,0.5700001,-0.08239746,8,17.93326,49.35611,3.239102,2.909277,97.89279,19.11452,222.927
"2023-05-13 21:29:26.05",2328284,-0.86125,-4.33275,0.5757501,-0.02471924,9,17.93852,49.51714,3.230015,2.919668,97.89219,19.12272,224.6772
"2023-05-13 21:29:26.1",2328285,-0.795,-5.08075,0.39125,-0.1549072,10,17.94216,49.58637,3.23391,2.911875,97.88876,19.13093,225.6616
"2023-05-13 21:29:26.15",2328286,-0.6850001,-5.0055,0.53825,-0.1351318,11,17.93622,49.70842,3.223524,2.898886,97.88633,19.13093,226.8649
"2023-05-13 21:29:26.2",2328287,-0.8397501,-5.1425,0.61625,-0.1302185,12,17.93512,49.58343,3.226121,2.92746,97.90549,19.11452,227.9587
"2023-05-13 21:29:26.25",2328288,-0.7450001,-5.19075,0.6217501,-0.1533203,13,17.93373,49.51466,3.228717,2.8833,97.87463,19.11452,229.0526
"2023-05-13 21:29:26.3",2328289,-1.222,-4.95875,0.26425,-0.1005249,14,17.93184,49.46812,3.227293,2.933828,97.895,19.13093,228.615
"2023-05-13 21:29:26.35",2328290,-1.036,-4.695,0.576,-0.1499939,15,17.93887,49.4689,3.231313,2.922265,97.88108,19.10632,229.0526
"2023-05-13 21:29:26.4",2328291,-0.5485,-4.43175,0.252,-0.03131104,16,17.93687,49.54594,3.227419,2.920966,97.88694,19.10632,229.2714
"2023-05-13 21:29:26.45",2328292,-0.446,-4.49975,0.6612501,-0.04449463,17,17.94099,49.53252,3.230015,2.926162,97.87669,19.12272,227.4118
"2023-05-13 21:29:26.5",2328293,-0.77325,-4.71275,0.59925,-0.07577515,18,17.93814,49.66623,3.237804,2.937853,97.88937,19.13093,227.8493
"2023-05-13 21:29:26.55",2328294,-0.89125,-4.798,0.42575,-0.08239746,19,17.93455,49.49955,3.226121,2.918369,97.88657,19.11452,228.1775
"2023-05-13 21:29:26.6",2328295,-1.06,-4.279,0.7225,-0.1763611,20,17.93476,49.66963,3.236506,2.926162,97.89401,19.11452,230.037
"2023-05-13 21:29:26.65",2328296,-1.08125,-4.35425,0.8660001,-0.1104431,21,17.93231,49.53285,3.22859,2.929932,97.8912,19.13093,231.2403
"2023-05-13 21:29:26.7",2328297,-1.02675,-4.42225,0.7435001,-0.05273438,22,17.93049,49.46936,3.228717,2.900185,97.88998,19.13913,228.615
"2023-05-13 21:29:26.75",2328298,-0.9335001,-4.53975,0.8975,-0.09228516,23,17.93373,49.35625,3.230015,2.911875,97.89059,19.13093,225.8804
"2023-05-13 21:29:26.8",2328299,-0.7535,-4.4895,0.8380001,-0.1104431,24,17.94271,49.5092,3.227419,2.902783,97.89401,19.11452,225.5522
"2023-05-13 21:29:26.85",2328300,-0.81775,-4.248,0.92225,-0.1153564,25,17.93835,49.61878,3.230015,2.910576,97.89584,19.13093,225.6616
"2023-05-13 21:29:26.9",2328301,-0.99125,-3.748,0.8735,-0.1417236,26,17.94131,49.5994,3.225994,2.915645,97.89182,19.13913,226.4273
"2023-05-13 21:29:26.95",2328302,-0.9102501,-4.24825,1.0635,-0.05764771,27,17.93511,49.70103,3.226121,2.935255,97.88839,19.12272,227.3024
"2023-05-13 21:29:27",2328303,-1.29525,-4.296,0.7065001,-0.06756592,28,17.93623,49.63404,3.216907,2.922139,97.88718,19.11452,228.615
